"","ID","Orig","NumAv","NumUp","NumDn","ChangeUp","ChangeDn","ChangeBt","Gender","Age","LocUS"
"883"," 883","Laurel",,,40,1,1,1,"NB","25",""
"884"," 884","Laurel",,,40,0,1,0,"M","40",""
"885"," 885","Yanney",50,52,48,1,1,1,"M","25",""
"886"," 886","Laurel",,,38,0,1,0,"M","25",""
"887"," 887","Yanney",,,,0,0,0,"M","25",""
"888"," 888","Yanney",,,48,0,1,0,"M","30",""
"889"," 889","Yanney",,,,0,0,0,"M","25",""
"890"," 890","Yanney",40,48,32,1,1,1,"M","25",""
"891"," 891","Laurel",,,38,0,1,0,"M","25",""
"892"," 892","Yanney",,,40,0,1,0,"M","30",""
"893"," 893","Yanney",,,,0,0,0,"M","45","Midwest"
"894"," 894","Yanney",40,40,40,1,1,1,"M","30","Southeast"
"895"," 895","Laurel",38,42,34,1,1,1,"F","30","West"
"896"," 896","Laurel",42,50,34,1,1,1,"M",,""
"897"," 897","Laurel",,,,0,0,0,"F","25","Northeast"
"898"," 898","Yanney",,,,0,0,0,"M","25",""
"899"," 899","Yanney",49,50,48,1,1,1,"M","35",""
"900"," 900","Laurel",52,52,52,1,1,1,"M","25",""
"901"," 901","Laurel",36,36,36,1,1,1,,"25",""
"902"," 902","Laurel",,,44,0,1,0,"M","30","Northeast"
"903"," 903","Laurel",40,40,40,1,1,1,"M","25",""
"904"," 904","Laurel",40,40,40,1,1,1,"M","25",""
"905"," 905","Yanney",,,,0,0,0,"M","35","Southeast"
"906"," 906","Yanney",45,42,48,1,1,1,"M","35",""
"907"," 907","Laurel",,,,0,0,0,"NB","25",""
"908"," 908","Laurel",,,,0,0,0,"M","25","Northeast"
"909"," 909","Laurel",,,,0,0,0,"M","25",""
"910"," 910","Yanney",,56,,1,0,0,"M","25",""
"911"," 911","Laurel",,,40,1,1,1,"M","30",""
"912"," 912","Laurel",42,44,40,1,1,1,"M","18",""
"913"," 913","Yanney",,,,0,0,0,"M","40",""
"914"," 914","Laurel",41,44,38,1,1,1,"M","25",""
"915"," 915","Laurel",42,44,40,1,1,1,"M","18",""
"916"," 916","Yanney",,,40,0,1,0,"M","18",""
"917"," 917","Laurel",39,44,34,1,1,1,"M","30",""
"918"," 918","Laurel",,,32,0,1,0,"M","30",""
"919"," 919","Laurel",,,46,1,1,1,"F","50",""
"920"," 920","Yanney",,,,0,0,0,"M","25",""
"921"," 921","Laurel",,,42,1,1,1,"M","25","Northeast"
"922"," 922","Yanney",55,60,50,1,1,1,"M","30","West"
"923"," 923","Laurel",39,44,34,1,1,1,"F","30","Northeast"
"924"," 924","Yanney",59,64,54,1,1,1,"M","30",""
"925"," 925","Laurel",,,,0,0,0,,,""
"926"," 926","Yanney",44,46,42,1,1,1,"M","25","Southwest"
"927"," 927","Yanney",44,50,38,1,1,1,"M","25","Southeast"
"928"," 928","",,,,0,0,0,,,""
"929"," 929","Laurel",32,32,32,1,1,1,"M","30",""
"930"," 930","Yanney",,,,0,0,0,"M","40","Northeast"
"931"," 931","Yanney",,,,0,0,0,"M","30","West"
"932"," 932","Yanney",,,56,0,1,0,"M","25",""
"933"," 933","Yanney",42,40,44,1,1,1,"M","25",""
"934"," 934","Laurel",,,34,0,1,0,"M","40","Midwest"
"935"," 935","Laurel",,,38,0,1,0,"F","35",""
"936"," 936","Yanney",50,60,40,1,1,1,"M","30","Northeast"
"937"," 937","Yanney",,,,0,0,0,"M","45","Southeast"
"938"," 938","Yanney",40,44,36,1,1,1,"M","30",""
"939"," 939","Yanney",,,,0,0,0,"M","35",""
"940"," 940","Laurel",,,36,1,1,1,"M","30","Northeast"
"941"," 941","Laurel",43,46,40,1,1,1,"M","30",""
"942"," 942","Laurel",,,36,0,1,0,"M","35",""
"943"," 943","Yanney",,,,0,0,0,"M","30","Midwest"
"944"," 944","Yanney",48,52,44,1,1,1,"M","35","Northeast"
"945"," 945","Laurel",,,42,1,1,1,"M","45","West"
"946"," 946","Laurel",39,44,34,1,1,1,"M","30",""
"947"," 947","Laurel",,46,,1,0,0,"F","30",""
"948"," 948","",,,,0,0,0,,,""
"949"," 949","Laurel",,,,0,0,0,"F","25","West"
"950"," 950","Laurel",,,,1,0,0,"M","30",""
"951"," 951","Yanney",49,50,48,1,1,1,"M","25",""
"952"," 952","Laurel",56,66,46,1,1,1,"Prefer not to say","25","Hawaii, Alaska or other territory"
"953"," 953","Yanney",,,,0,0,0,"M","25",""
"955"," 955","Yanney",,,44,0,1,0,"M","30","Northeast"
"956"," 956","Laurel",,,38,1,1,1,"M","25","Hawaii, Alaska or other territory"
"957"," 957","Yanney",53,64,42,1,1,1,"M","40",""
"958"," 958","Yanney",51,58,44,1,1,1,"F","18",""
"959"," 959","Yanney",53,50,56,1,1,1,"M","25",""
"960"," 960","Yanney",,,,0,0,0,"F","18",""
"961"," 961","Laurel",40,44,36,1,1,1,"M","35","West"
"962"," 962","Yanney",,,,0,0,0,"M","35","Midwest"
"963"," 963","Laurel",44,44,44,1,1,1,"M","18","Northeast"
"964"," 964","Yanney",54,60,48,1,1,1,"M","18","Midwest"
"965"," 965","Yanney",64,66,62,1,1,1,"M","25",""
"966"," 966","Yanney",54,60,48,1,1,1,"M","18","Midwest"
"967"," 967","Laurel",,,34,0,1,0,"M","30","Southwest"
"968"," 968","Laurel",,,,0,0,0,"M","30",""
"969"," 969","Yanney",,60,,1,0,0,"M","30",""
"971"," 971","Yanney",,,,0,0,0,"M","25","Northeast"
"972"," 972","Laurel",,,,0,0,0,"M","25",""
"973"," 973","Yanney",,,32,0,1,0,"M","18","Southeast"
"974"," 974","Laurel",43,42,44,1,1,1,"M","35",""
"975"," 975","Yanney",57,60,54,1,1,1,"M","25",""
"976"," 976","Laurel",44,48,40,1,1,1,"M","30",""
"977"," 977","Laurel",38,42,34,1,1,1,"M","45","Midwest"
"978"," 978","Yanney",43,50,36,1,1,1,"M","25",""
"979"," 979","Laurel",,,,0,1,0,,,""
"980"," 980","Laurel",47,44,50,1,1,1,"M","30",""
"981"," 981","Yanney",,,,0,0,0,"F","35",""
"982"," 982","Yanney",45,52,38,1,1,1,"M","30",""
"983"," 983","Yanney",,,,0,0,0,"M","18",""
"984"," 984","Yanney",38,44,32,1,1,1,"M","25",""
"985"," 985","Laurel",,,40,0,1,0,"M","30",""
"986"," 986","Laurel",,,,0,0,0,"M","18",""
"987"," 987","Yanney",53,64,42,1,1,1,"F","55","Southeast"
"988"," 988","Laurel",39,42,36,1,1,1,"M","25",""
"989"," 989","Laurel",,,32,0,1,0,"M","35","Northeast"
"990"," 990","Yanney",42,42,42,1,1,1,"M","30",""
"991"," 991","Laurel",50,60,40,1,1,1,"F","18",""
"992"," 992","Laurel",,,,0,0,0,"M","25",""
"993"," 993","Yanney",,,50,0,1,0,"M","18",""
"994"," 994","Laurel",40,40,40,1,1,1,"M","30","Southwest"
"995"," 995","Laurel",,,38,0,1,0,"M","25","West"
"996"," 996","Laurel",37,40,34,1,1,1,"M","25",""
"997"," 997","Laurel",41,46,36,1,1,1,"M","40",""
"998"," 998","Laurel",,,,0,1,0,"M","25",""
"999"," 999","Laurel",37,42,32,1,1,1,"M","25",""
"1000","1000","Laurel",,,,0,0,0,"M","25",""
"1001","1001","Yanney",,,,0,0,0,"M","30","Northeast"
"1002","1002","Laurel",,,,1,0,0,"F","35",""
"1003","1003","Laurel",,,,0,0,0,"M","30","Northeast"
"1004","1004","Yanney",51,50,52,1,1,1,"M","30",""
"1005","1005","Yanney",,,,0,0,0,"F","30","Northeast"
"1006","1006","Yanney",51,50,52,1,1,1,"M","30",""
"1007","1007","Laurel",,48,,1,0,0,"M","30",""
"1008","1008","Yanney",,,,0,0,0,"F","18","Midwest"
"1009","1009","Laurel",43,42,44,1,1,1,"M","25",""
"1010","1010","Laurel",,,,0,0,0,"M","35","Northeast"
"1011","1011","Yanney",,,,0,0,0,"M","45","Midwest"
"1012","1012","Yanney",60,64,56,1,1,1,"F","30","West"
"1013","1013","Laurel",39,42,36,1,1,1,"M","40",""
"1014","1014","Laurel",,,38,0,1,0,"M","30",""
"1015","1015","Laurel",45,42,48,1,1,1,"M","25","West"
"1016","1016","Laurel",,,38,1,1,1,"M","30","Southeast"
"1017","1017","Laurel",,,38,0,1,0,"F","35","Southeast"
"1018","1018","Yanney",45,50,40,1,1,1,"M","30",""
"1019","1019","Laurel",,,36,0,1,0,"F","25",""
"1020","1020","Yanney",,,,0,0,0,"M","30","Midwest"
"1021","1021","Laurel",42,44,40,1,1,1,"M","25",""
"1022","1022","Laurel",,,38,0,1,0,"M","30",""
"1023","1023","Yanney",,,54,0,1,0,"M","25",""
"1024","1024","Yanney",58,50,66,1,1,1,"M","35","Southwest"
"1025","1025","Laurel",,,,0,0,0,"M","40","Southeast"
"1026","1026","Laurel",,,44,0,1,0,"M","40",""
"1027","1027","Yanney",,,,0,0,0,"M","30",""
"1028","1028","Yanney",,,40,0,1,0,"M","25","Northeast"
"1029","1029","Laurel",,,,1,0,0,"M","30","Southeast"
"1030","1030","Laurel",40,40,40,1,1,1,"M","30",""
"1031","1031","Laurel",,,,1,0,0,"M","35","Northeast"
"1032","1032","Yanney",,,,0,0,0,"M","40","Northeast"
"1033","1033","Laurel",40,42,38,1,1,1,"M","18",""
"1034","1034","Laurel",52,60,44,1,1,1,"M","30","Northeast"
"1035","1035","Yanney",,,32,0,1,0,"M","25",""
"1036","1036","Laurel",43,44,42,1,1,1,"M","25",""
"1037","1037","Laurel",,,34,0,1,0,"M","40",""
"1038","1038","Laurel",,,,0,0,0,"M","30",""
"1039","1039","Laurel",36,40,32,1,1,1,"M","40","Midwest"
"1040","1040","Laurel",50,36,64,1,1,1,"M","25","Midwest"
"1041","1041","Laurel",,,50,1,1,1,"M","25","Northeast"
"1042","1042","Yanney",,,,0,0,0,"M","18",""
"1043","1043","Laurel",45,56,34,1,1,1,"M","25",""
"1044","1044","Laurel",,,48,0,1,0,"M","30","Northeast"
"1045","1045","Laurel",50,66,34,1,1,1,"M","30",""
"1046","1046","Laurel",,,52,1,1,1,"M","30","Southwest"
"1047","1047","Yanney",54,60,48,1,1,1,"M","25","Northeast"
"1048","1048","Laurel",,,,0,0,0,"M","25",""
"1049","1049","Laurel",,,36,1,1,1,"F","30","Northeast"
"1050","1050","Laurel",41,42,40,1,1,1,"M","25","West"
"1051","1051","Yanney",,,,0,0,0,"M","25","Midwest"
"1052","1052","Laurel",,,32,0,1,0,"M","30","Midwest"
"1053","1053","Laurel",,,36,0,1,0,"M","35","Midwest"
"1054","1054","Laurel",,,32,0,1,0,"M","25",""
"1055","1055","Yanney",50,66,34,1,1,1,"M","40",""
"1056","1056","Laurel",,,32,1,1,1,"NB","40","West"
"1057","1057","Laurel",42,48,36,1,1,1,"F","30","Midwest"
"1058","1058","Yanney",43,48,38,1,1,1,"F","30","Northeast"
"1059","1059","Laurel",38,40,36,1,1,1,"M","40","Southeast"
"1060","1060","Yanney",,,,0,0,0,"M","35",""
"1061","1061","Laurel",36,36,36,1,1,1,"M","25",""
"1062","1062","Laurel",41,42,40,1,1,1,"M","25",""
"1063","1063","Laurel",,,32,0,1,0,"M","25","Midwest"
"1064","1064","Yanney",,,58,0,1,0,"M","30","Southwest"
"1065","1065","Yanney",43,40,46,1,1,1,"M","25",""
"1066","1066","Yanney",55,58,52,1,1,1,"M","25","Southwest"
"1067","1067","Yanney",,,,0,0,0,"M","30",""
"1068","1068","Laurel",44,48,40,1,1,1,"F","45","Midwest"
"1069","1069","",,,,0,0,0,,,""
"1070","1070","Laurel",34,34,34,1,1,1,"M","30","Northeast"
"1071","1071","Yanney",,,,0,0,0,"M","35","Midwest"
"1072","1072","Yanney",,,38,0,1,0,"M","30","Southeast"
"1073","1073","Laurel",41,46,36,1,1,1,"M","30",""
"1074","1074","Laurel",42,42,42,1,1,1,"M","40","Southwest"
"1075","1075","Yanney",50,60,40,1,1,1,"M","30",""
"1076","1076","Yanney",,,,0,0,0,"M","30",""
"1077","1077","Laurel",,,38,1,1,1,"M","30","Northeast"
"1078","1078","Laurel",41,42,40,1,1,1,"M","25","Northeast"
"1079","1079","Laurel",,,40,0,1,0,"M","30",""
"1080","1080","Yanney",,,,0,0,0,"F","35","Southeast"
"1081","1081","Laurel",43,44,42,1,1,1,"F","30",""
"1082","1082","Yanney",,48,,1,0,0,"NB","30","Southwest"
"1083","1083","Laurel",,,32,0,1,0,"M","25",""
"1084","1084","Yanney",45,48,42,1,1,1,"M","30","Southeast"
"1085","1085","Laurel",,,,0,0,0,"M","35",""
"1086","1086","Yanney",,,,0,0,0,"M","30",""
"1087","1087","Yanney",,,,0,0,0,"Prefer not to say","30",""
"1088","1088","Laurel",43,38,48,1,1,1,"M","30",""
"1089","1089","Laurel",40,42,38,1,1,1,"M","40",""
"1090","1090","Yanney",,,,0,0,0,"M","30","Southwest"
"1091","1091","Yanney",,,,0,0,0,"M","25",""
"1092","1092","Laurel",,,32,0,1,0,"M","35","Southeast"
"1093","1093","Laurel",,,34,1,1,1,"F","35","Southeast"
"1094","1094","Laurel",,,,1,0,0,"M",,""
"1095","1095","Yanney",,,,0,0,0,"M","30","Northeast"
"1096","1096","Laurel",,,,0,0,0,"M","35",""
"1098","1098","Yanney",,,52,0,1,0,"M","45",""
"1099","1099","Yanney",,,,0,0,0,"M","25",""
"1100","1100","Laurel",43,46,40,1,1,1,"M","25",""
"1101","1101","Laurel",41,42,40,1,1,1,"M","25",""
"1102","1102","Laurel",,,38,1,1,1,"M","35","Southeast"
"1103","1103","Yanney",53,48,58,1,1,1,"F","35","Southeast"
"1104","1104","Laurel",41,42,40,1,1,1,"M","25",""
"1105","1105","Yanney",,,32,0,1,0,"M","18","Southeast"
"1106","1106","Yanney",,,,0,0,0,"F","25","Midwest"
"1107","1107","Yanney",39,40,38,1,1,1,"F","30",""
"1108","1108","Laurel",,,36,0,1,0,"M","35",""
"1109","1109","Laurel",40,42,38,1,1,1,"M","35","Southeast"
"1110","1110","Laurel",40,40,40,1,1,1,"M","35","Northeast"
"1111","1111","",,,,0,0,0,,,""
"1112","1112","Yanney",,,,0,0,0,"M","30",""
"1113","1113","Laurel",45,48,42,1,1,1,"M","25",""
"1114","1114","Laurel",47,46,48,1,1,1,"M","35","Midwest"
"1115","1115","Laurel",,,,1,0,0,"M","25",""
"1116","1116","Laurel",,,,0,0,0,,,""
"1117","1117","Laurel",41,46,36,1,1,1,"M","30",""
"1118","1118","Laurel",40,42,38,1,1,1,"F","30",""
"1119","1119","Laurel",,,,1,0,0,"M","25",""
"1120","1120","Yanney",49,56,42,1,1,1,"M","35","Southeast"
"1121","1121","Laurel",40,40,40,1,1,1,"F","25",""
"1122","1122","Laurel",42,46,38,1,1,1,"M","35",""
"1123","1123","Laurel",,,,1,1,1,"M","25","Northeast"
"1124","1124","Yanney",,,66,0,1,0,"F","35","Southeast"
"1125","1125","Laurel",39,40,38,1,1,1,"M","30","Southeast"
"1126","1126","Laurel",35,38,32,1,1,1,"M","30",""
"1127","1127","Yanney",,,,0,0,0,"M","30",""
"1128","1128","Laurel",,,48,0,1,0,"M","30",""
"1129","1129","Yanney",,,64,0,1,0,"M","25",""
"1130","1130","Laurel",41,42,40,1,1,1,"M","30",""
"1131","1131","Laurel",,,,1,1,1,"M","30",""
"1132","1132","Laurel",,,,0,0,0,"M","25",""
"1133","1133","Laurel",,,,0,0,0,"M","25","Southeast"
"1134","1134","Laurel",42,42,42,1,1,1,"M","30","Southeast"
"1135","1135","Yanney",,,,0,0,0,"M","18",""
"1136","1136","Yanney",,,56,0,1,0,"F","25",""
"1137","1137","Laurel",41,46,36,1,1,1,"M","25","Northeast"
"1138","1138","Yanney",60,64,56,1,1,1,"M","25",""
"1139","1139","Laurel",42,42,42,1,1,1,"M","30",""
"1140","1140","Yanney",,,,0,0,0,"M","25",""
"1141","1141","Laurel",,,,0,0,0,"M","30","Midwest"
"1142","1142","Yanney",46,56,36,1,1,1,"M","25",""
"1143","1143","Yanney",,,,0,0,0,"M","30",""
"1144","1144","Yanney",,,,0,0,0,"F","35","West"
"1145","1145","Yanney",,,,0,0,0,"M","30",""
"1146","1146","Yanney",,,,0,0,0,"M","35",""
"1147","1147","Laurel",,,40,0,1,0,"M","25","West"
"1148","1148","Laurel",39,40,38,1,1,1,"M","40","Southeast"
"1149","1149","Yanney",,,,0,0,0,"M","30","West"
"1150","1150","Laurel",,,38,1,1,1,"M","25",""
"1151","1151","Laurel",,42,,1,0,0,"M","40","Southeast"
"1152","1152","Yanney",,,38,0,1,0,"M","30",""
"1153","1153","Laurel",45,48,42,1,1,1,"M","30",""
"1154","1154","Yanney",62,62,62,1,1,1,"M","30","Northeast"
"1155","1155","Yanney",,,,0,0,0,"M","25","Southeast"
"1156","1156","Laurel",,,,0,0,0,"M","35","Northeast"
"1157","1157","Laurel",,44,,1,0,0,"M","40","Northeast"
"1158","1158","Yanney",,,52,0,1,0,"M","25","Northeast"
"1159","1159","Laurel",,,,0,0,0,"M","30","Northeast"
"1160","1160","Yanney",52,52,52,1,1,1,"M","25","Hawaii, Alaska or other territory"
"1161","1161","Yanney",,,,0,0,0,"M","40","Northeast"
"1162","1162","Laurel",39,46,32,1,1,1,"M","25",""
"1163","1163","Laurel",,,54,1,1,1,"F","25","Northeast"
"1164","1164","Yanney",,,48,0,1,0,"M","30",""
"1165","1165","Laurel",39,46,32,1,1,1,,,""
"1166","1166","Laurel",45,48,42,1,1,1,,,""
"1167","1167","Yanney",48,60,36,1,1,1,"M","25",""
"1168","1168","Laurel",38,42,34,1,1,1,"M","35","Northeast"
"1169","1169","Laurel",,,42,1,1,1,"F","30",""
"1170","1170","Yanney",,64,,1,0,0,"M","35",""
"1171","1171","Yanney",,,,0,0,0,"M","25",""
"1172","1172","Yanney",,,,0,0,0,"M","25","Northeast"
"1173","1173","Laurel",,,,1,0,0,"M","30",""
"1174","1174","Yanney",,,,0,0,0,"M","30","Midwest"
"1175","1175","Laurel",,,36,1,1,1,"M","30",""
"1176","1176","Laurel",,,40,1,1,1,"M","18",""
"1177","1177","Laurel",52,54,50,1,1,1,"M","40","Southwest"
"1178","1178","Laurel",,,32,0,1,0,"M","30","Southwest"
"1179","1179","Yanney",,,,0,0,0,"M","35",""
"1180","1180","Laurel",44,44,44,1,1,1,"F","45","West"
"1181","1181","Laurel",,,,1,0,0,"M","35","Midwest"
"1182","1182","Yanney",,,,0,0,0,"M","25",""
"1183","1183","Yanney",,,48,0,1,0,"M","30",""
"1184","1184","Laurel",51,40,62,1,1,1,"M","25","West"
"1185","1185","Laurel",,,40,0,1,0,"M","30",""
"1186","1186","Yanney",,,,0,0,0,"M","25",""
"1187","1187","Laurel",,,,0,0,0,"M","25",""
"1188","1188","Laurel",44,44,44,1,1,1,"M","30","Northeast"
"1189","1189","Yanney",,,,0,0,0,"F","18","Southeast"
"1190","1190","",,,,0,0,0,,,""
"1191","1191","",,,,0,1,0,,,""
"1192","1192","Laurel",,,32,0,1,0,"M","25","Northeast"
"1193","1193","Laurel",44,44,44,1,1,1,"M","30","Northeast"
"1194","1194","Laurel",,,44,0,1,0,"M","25",""
"1195","1195","Laurel",,,46,0,1,0,"F","35","Southeast"
"1196","1196","Yanney",,56,,1,1,1,"M","25","Midwest"
"1197","1197","Yanney",,,,0,0,0,"M","40","Southeast"
"1198","1198","Laurel",,,,0,0,0,"M","30",""
"1199","1199","Yanney",49,60,38,1,1,1,"M","25","Southeast"
"1200","1200","Yanney",,,,0,0,0,"M","30","Southwest"
"1201","1201","Laurel",,,,0,0,0,"M","30",""
"1202","1202","Laurel",47,60,34,1,1,1,"M","25","Northeast"
"1203","1203","Yanney",41,44,38,1,1,1,"M","45","Midwest"
"1204","1204","Yanney",,,,0,0,0,"F","25","Midwest"
"1205","1205","Laurel",48,64,32,1,1,1,"M","18",""
"1206","1206","Laurel",43,44,42,1,1,1,"M","65","Midwest"
"1207","1207","Yanney",45,54,36,1,1,1,"F","25",""
"1208","1208","Yanney",46,52,40,1,1,1,"M","25","West"
"1209","1209","Laurel",,,34,0,1,0,"M","30",""
"1210","1210","Laurel",39,42,36,1,1,1,"M","30","Northeast"
"1211","1211","Laurel",42,50,34,1,1,1,"M","40",""
"1212","1212","Yanney",,,,0,0,0,"M","25",""
"1213","1213","Laurel",,,36,0,1,0,"M","35","Southeast"
"1214","1214","Laurel",,,,0,0,0,"M","45","Southwest"
"1215","1215","Laurel",,,32,0,1,0,"F","45","Midwest"
"1216","1216","Yanney",,,,0,0,0,"M","30","West"
"1217","1217","Yanney",,,,0,0,0,"M","25","Midwest"
"1218","1218","Laurel",,,38,0,1,0,"M","25",""
"1219","1219","Yanney",46,46,46,1,1,1,"M","25","West"
"1220","1220","Yanney",,,,0,0,0,"M","18","Northeast"
"1221","1221","Yanney",49,50,48,1,1,1,"M","25",""
"1222","1222","Yanney",49,60,38,1,1,1,"M","25",""
"1223","1223","Laurel",44,46,42,1,1,1,"Prefer not to say",,""
"1224","1224","Yanney",45,54,36,1,1,1,"M","30",""
"1225","1225","Laurel",,,,0,0,0,,,""
"1226","1226","Laurel",,,42,0,1,0,"M","30","Midwest"
"1227","1227","Laurel",44,46,42,1,1,1,"F","25","Midwest"
"1228","1228","Laurel",,,,0,0,0,"M","35","West"
"1229","1229","Laurel",63,62,64,1,1,1,"M","30",""
"1230","1230","Yanney",,,,0,0,0,"M","25",""
"1231","1231","Laurel",39,42,36,1,1,1,"M","40","Northeast"
"1232","1232","Yanney",46,40,52,1,1,1,"M","35","West"
"1233","1233","Laurel",,,,1,0,0,,,""
"1234","1234","Laurel",41,44,38,1,1,1,"M","30",""
"1235","1235","Laurel",45,50,40,1,1,1,"M","35","Northeast"
"1236","1236","Laurel",,,40,1,1,1,"M","40",""
"1237","1237","Yanney",,,,0,0,0,"M","45","Southeast"
"1238","1238","Laurel",45,46,44,1,1,1,"M","30","Midwest"
"1239","1239","Yanney",46,44,48,1,1,1,"M","30","West"
"1240","1240","Laurel",40,42,38,1,1,1,"M","30","Southeast"
"1241","1241","Laurel",39,42,36,1,1,1,"M","30","Southwest"
"1242","1242","Yanney",48,58,38,1,1,1,"M","18",""
"1243","1243","Yanney",48,50,46,1,1,1,"Prefer not to say",,"Hawaii, Alaska or other territory"
"1244","1244","Yanney",,,,0,0,0,"F","25",""
"1245","1245","Laurel",49,56,42,1,1,1,"M","25",""
"1246","1246","Yanney",,,,0,0,0,"M","18","Northeast"
"1247","1247","Laurel",,,36,1,1,1,"M","30",""
"1248","1248","Yanney",40,42,38,1,1,1,"M","25",""
"1249","1249","",,,,0,0,0,,,""
"1250","1250","Laurel",40,48,32,1,1,1,"M","30","Southwest"
"1251","1251","Laurel",36,36,36,1,1,1,"M","25",""
"1252","1252","Yanney",49,50,48,1,1,1,"M","30","West"
"1253","1253","Yanney",48,52,44,1,1,1,"M","30",""
"1254","1254","Yanney",,56,,1,0,0,"F","30",""
"1255","1255","Laurel",,,,1,0,0,"M","25",""
"1256","1256","Yanney",,,,0,0,0,"M","40","Midwest"
"1257","1257","Yanney",,,62,0,1,0,"M","25","Southeast"
"1258","1258","Laurel",45,48,42,1,1,1,"M","40","Midwest"
"1259","1259","Yanney",58,66,50,1,1,1,"M","30","Southwest"
"1260","1260","Laurel",,,36,0,1,0,"M","30","Southeast"
"1261","1261","Yanney",,,,0,1,0,"M","35","Northeast"
"1263","1263","Yanney",,,,0,0,0,"M","30",""
"1264","1264","Laurel",,,36,0,1,0,"M","25","Northeast"
"1265","1265","Laurel",38,38,38,1,1,1,"M","30","West"
"1266","1266","Yanney",50,60,40,1,1,1,"F","45","Midwest"
"1267","1267","Yanney",,48,,1,0,0,"M","25","Northeast"
"1268","1268","Yanney",56,52,60,1,1,1,"M","35","West"
"1269","1269","Laurel",43,46,40,1,1,1,"M","35","West"
"1270","1270","Laurel",,,36,0,1,0,"M","30","Northeast"
"1271","1271","Yanney",47,50,44,1,1,1,"Prefer not to say",,""
"1272","1272","Yanney",,,32,0,1,0,"M","25","Southwest"
"1273","1273","Yanney",,,,0,0,0,"F","25",""
"1274","1274","Laurel",,,32,0,1,0,"M","25","Southwest"
"1275","1275","Yanney",,,,0,0,0,"M","25",""
"1276","1276","Yanney",,,64,0,1,0,"M","25",""
"1277","1277","Laurel",37,42,32,1,1,1,"F","35",""
"1278","1278","Yanney",55,62,48,1,1,1,"M","25","Southeast"
"1279","1279","Laurel",,,,0,0,0,"M","35","Southeast"
"1280","1280","Yanney",56,66,46,1,1,1,"M","25","Midwest"
"1281","1281","Yanney",55,62,48,1,1,1,"M","30","West"
"1282","1282","Laurel",,,46,1,1,1,"F","35",""
"1283","1283","Laurel",43,50,36,1,1,1,"M","25",""
"1284","1284","Laurel",,,,0,0,0,"M","35","West"
"1285","1285","Yanney",,,,0,0,0,"M","30",""
"1286","1286","Laurel",,,40,0,1,0,"M","30","Midwest"
"1287","1287","Yanney",47,44,50,1,1,1,"M","35","Southwest"
"1288","1288","Yanney",,,,0,0,0,"M","35",""
"1289","1289","Laurel",41,44,38,1,1,1,"M","25",""
"1290","1290","Laurel",,,,0,0,0,"M","35","West"
"1291","1291","Laurel",43,50,36,1,1,1,"M","25","Northeast"
"1292","1292","Yanney",,,,0,0,0,"M","30","West"
"1293","1293","Laurel",,,,0,0,0,"M","25","Southeast"
"1294","1294","Yanney",,60,,1,0,0,"M","25",""
"1295","1295","Yanney",,,,0,0,0,"F","40","Northeast"
"1296","1296","Laurel",,,32,0,1,0,"M","40","Midwest"
"1297","1297","Laurel",39,40,38,1,1,1,"M","30","Southeast"
"1298","1298","Yanney",,,34,0,1,0,"M","25","West"
"1299","1299","Laurel",,,,0,0,0,"F","18","Midwest"
"1300","1300","Yanney",61,64,58,1,1,1,"F","35",""
"1301","1301","Yanney",,,,0,0,0,"M","25","Midwest"
"1302","1302","Laurel",40,40,40,1,1,1,"M","25","Southwest"
"1303","1303","Laurel",42,46,38,1,1,1,"M","35",""
"1304","1304","Yanney",,,,0,0,0,"F","45",""
"1305","1305","Laurel",37,32,42,1,1,1,"M","30","Southeast"
"1306","1306","Yanney",,,,0,0,0,"F","25",""
"1307","1307","Laurel",,,38,0,1,0,"M","25",""
"1308","1308","Laurel",,,,0,1,0,"M","40","West"
"1309","1309","Yanney",,,,0,0,0,"F","30","Midwest"
"1310","1310","Yanney",,,52,0,1,0,"M","30",""
"1311","1311","Laurel",56,56,56,1,1,1,"M","40",""
"1312","1312","Yanney",52,48,56,1,1,1,"F","18","Hawaii, Alaska or other territory"
"1313","1313","Laurel",,,32,0,1,0,"M","30",""
"1314","1314","Yanney",,,38,0,1,0,"M","35","West"
"1315","1315","Laurel",,,,0,0,0,"M","40",""
"1316","1316","Yanney",,,48,0,1,0,"NB","25","Midwest"
"1317","1317","Yanney",,,,0,0,0,"M","30",""
"1318","1318","Laurel",50,40,60,1,1,1,"Prefer not to say",,"Northeast"
"1319","1319","Laurel",,,32,0,1,0,"M","25","Northeast"
"1320","1320","Laurel",,,,0,0,0,"M","40","Southeast"
"1321","1321","Laurel",,,,0,0,0,"M","30",""
"1322","1322","Yanney",51,40,62,1,1,1,"M","30",""
"1323","1323","Laurel",40,36,44,1,1,1,"F","25",""
"1324","1324","Yanney",49,56,42,1,1,1,"M","25","Southeast"
"1325","1325","Yanney",,,50,0,1,0,"M","25","Midwest"
"1326","1326","Laurel",44,48,40,1,1,1,"F","30","Midwest"
"1327","1327","Laurel",,,34,0,1,0,"M","35",""
"1328","1328","Laurel",43,54,32,1,1,1,"M","25","Midwest"
"1329","1329","Laurel",38,38,38,1,1,1,"M","25","Northeast"
"1330","1330","Yanney",,,,0,0,0,"F","30","Southeast"
"1331","1331","Laurel",44,46,42,1,1,1,"M","25","Northeast"
"1332","1332","Yanney",44,50,38,1,1,1,"M","30","Midwest"
